name,link,price_usd,mark_price_usd,star_rating,colour,seller_name,review_count,sku_id,hero_image
"Fairy Style Square Toe Chunky Heel Sandals For Women, Summer 2023, Fashionable French Rhinestone High Heel Shoes For Outdoor Activities",https://us.shein.com/Fairy-Style-Square-Toe-Chunky-Heel-Sandals-For-Women-Summer-2023-Fashionable-French-Rhinestone-High-Heel-Shoes-For-Outdoor-Activities-p-20135007.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.0,20.1,0.0,Black,N/A,100+, sx2307198485411111,//img.ltwebstatic.com/images3_pi/2023/07/20/16898203560027f566273ce1411f31a7c6a86f9d12_thumbnail_900x.webp
"Women's Summer Roman Sandals New Snake Shaped High Heels With Transparent Open Toes, Fashion And Sexy",https://us.shein.com/Women-s-Summer-Roman-Sandals-New-Snake-Shaped-High-Heels-With-Transparent-Open-Toes-Fashion-And-Sexy-p-32282938.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,17.4,21.8,0.0,N/A,N/A,8, sx2403173157264477,//img.ltwebstatic.com/images3_spmp/2024/03/17/8e/1710643483c44094452b3c1f08cd57d059f6ca41d9_thumbnail_900x.webp
"Women Buckle Decor Footbed Sandals, Flatform Fashion Sandals",https://us.shein.com/Women-Buckle-Decor-Footbed-Sandals-Flatform-Fashion-Sandals-p-14569660.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,17.9,22.5,0.0,Dark Grey,N/A,1000+, sx2304025445551628,//img.ltwebstatic.com/images3_pi/2023/04/06/16807792472361c8d5c7c20234b7329b11cc284115_thumbnail_900x.webp
New Arrival Fashionable And Elegant Korean Style Wedge Heel Thick Sole Comfortable Lady Sandals (Random Sole Delivery),https://us.shein.com/New-Arrival-Fashionable-And-Elegant-Korean-Style-Wedge-Heel-Thick-Sole-Comfortable-Lady-Sandals-Random-Sole-Delivery-p-22550478.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,7.42,16.9,0.0,Black,N/A,500+, sx2308115613348288,//img.ltwebstatic.com/images3_spmp/2023/09/21/1b/16952269127213a95d0e3637f8cb588bbbd3028c85_thumbnail_900x.webp
Pointed Toe Colorblock Slim High Heel Mules Sandals For Women,https://us.shein.com/Pointed-Toe-Colorblock-Slim-High-Heel-Mules-Sandals-For-Women-p-19365936.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.7,23.5,0.0,Mint Green,N/A,100+, sx2304054671000345,//img.ltwebstatic.com/images3_pi/2023/07/11/16890772891775cf6d23a161a811db0a78e3ca7a48_thumbnail_900x.webp
Comfortable Breathable Super Lightweight Running Shoes With Soft & Anti-Slip Sole For Outdoor Sports,https://us.shein.com/Comfortable-Breathable-Super-Lightweight-Running-Shoes-With-Soft-Anti-Slip-Sole-For-Outdoor-Sports-p-27466798.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.35,16.9,0.0,Black,N/A,1000+, sx2304122255759947,//img.ltwebstatic.com/images3_spmp/2023/12/07/39/170194847549d12e44f447029bfd140772edf20906_thumbnail_900x.webp
Simple Style Square Toe Fashionable Women Mid-Heel Sandals With One Strap,https://us.shein.com/Simple-Style-Square-Toe-Fashionable-Women-Mid-Heel-Sandals-With-One-Strap-p-33292072.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,17.97,23.5,0.0,N/A,N/A,3, sx2404070410517156,//img.ltwebstatic.com/images3_spmp/2024/04/07/cc/171246854776e749c41287f09d1ca89c575278dbd9_thumbnail_900x.webp
Fashionable Black Suede Women's High-Heeled Shoes With Buckle Design,https://us.shein.com/Fashionable-Black-Suede-Women-s-High-Heeled-Shoes-With-Buckle-Design-p-30248410.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,13.19,27.5,0.0,N/A,N/A,26, sx2402011166231111,//img.ltwebstatic.com/images3_pi/2024/04/08/9c/17125526128518bae2bd5610ca03ab0e1991af2594_thumbnail_900x.webp
"Women Minimalist Ankle Strap Espadrille Flatform Sandals, Vacation Summer Sandals",https://us.shein.com/Women-Minimalist-Ankle-Strap-Espadrille-Flatform-Sandals-Vacation-Summer-Sandals-p-18253755.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.1,17.7,0.0,Brown,N/A,100+, sx2306190012621010,//img.ltwebstatic.com/images3_pi/2023/07/03/1688356816c19613891db133ad86d19e16fda75b69_thumbnail_900x.webp
Velvet Fashionable Buckle Strap Back Heel  Rope Wedge Heel Women Shoes,https://us.shein.com/Velvet-Fashionable-Buckle-Strap-Back-Heel-Rope-Wedge-Heel-Women-Shoes-p-33381399.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,15.16,25.9,0.0,N/A,N/A,3, sx2403225040530643,//img.ltwebstatic.com/images3_spmp/2024/03/22/64/1711077010e39ab7fd6008a10fc1e5dd0d505ce626_thumbnail_900x.webp
"2024 New Style Ankle Strap High Heel Sandals For Women With Open Toe, Chunky Heels And Fashionable Style",https://us.shein.com/2024-New-Style-Ankle-Strap-High-Heel-Sandals-For-Women-With-Open-Toe-Chunky-Heels-And-Fashionable-Style-p-18069538.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.72,16.0,0.0,Black,N/A,86, sx2306184431914993,//img.ltwebstatic.com/images3_spmp/2023/06/18/1687075530ce3a067ad6c835c7f87d7f4d0baea9c9_thumbnail_900x.webp
Fashionable Black Pointed Toe High-Heeled D'Orsay Shoes With Hollowed-Out Design For Women,https://us.shein.com/Fashionable-Black-Pointed-Toe-High-Heeled-D-Orsay-Shoes-With-Hollowed-Out-Design-For-Women-p-28506190.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.6,24.0,0.0,Black,N/A,94, sx2312295725584709,//img.ltwebstatic.com/images3_pi/2024/01/02/86/170418686255f8b4d090525e8c8fbb7ea1664b01fd_thumbnail_900x.webp
"Women's Slip-On Round Toe Flat Sandals With Studs, Hollow Out Anti-Skid Open Toe Flat Sandals, Outdoor Flat Slippers",https://us.shein.com/Women-s-Slip-On-Round-Toe-Flat-Sandals-With-Studs-Hollow-Out-Anti-Skid-Open-Toe-Flat-Sandals-Outdoor-Flat-Slippers-p-29072505.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.9,12.5,0.0,Brown,N/A,500+, sx2312158868831959,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
Cross Strap Open-Toe Elastic Band Women's Flat Sandals For Casual And Fashionable Summer Look,https://us.shein.com/Cross-Strap-Open-Toe-Elastic-Band-Women-s-Flat-Sandals-For-Casual-And-Fashionable-Summer-Look-p-31839173.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.6,12.2,0.0,White,N/A,35, sx2403166349401196,//img.ltwebstatic.com/images3_pi/2024/03/19/62/17107799231ba13b3a35629c80aa068c83b61490cd_thumbnail_900x.webp
"Women Colorblock Braided Detail Slip On Low-top Flats, Vacation Outdoor Fabric Loafer Flats",https://us.shein.com/Women-Colorblock-Braided-Detail-Slip-On-Low-top-Flats-Vacation-Outdoor-Fabric-Loafer-Flats-p-18068587.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,11.2,13.6,0.0,Multicolor,N/A,1000+, sx2212076248435722,//img.ltwebstatic.com/images3_pi/2023/06/16/1686917871670b659e5deb9520252206afb6701274_thumbnail_900x.webp
"Women Clear Strap Chunky Heeled Mule Sandals, Fashion Summer Heeled Sandals",https://us.shein.com/Women-Clear-Strap-Chunky-Heeled-Mule-Sandals-Fashion-Summer-Heeled-Sandals-p-10802762.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,11.2,18.5,0.0,Apricot,N/A,1000+, sx2204203672774554,//img.ltwebstatic.com/images3_pi/2022/05/13/165243810363fe71723462558086b1f1514487aa78_thumbnail_900x.webp
"Hot-Selling Unisex Mesh Lightweight Breathable Mid-Top Sock Sneakers, Casual Sports Shoes, Fashionable Trendy Footwear",https://us.shein.com/Hot-Selling-Unisex-Mesh-Lightweight-Breathable-Mid-Top-Sock-Sneakers-Casual-Sports-Shoes-Fashionable-Trendy-Footwear-p-20510020.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,12.13,17.7,0.0,White,N/A,500+, sx2307245337318316,//img.ltwebstatic.com/images3_spmp/2023/07/24/16901915215fe71a9148f81152033acdca765ed557_thumbnail_900x.webp
"Women Black Lace-up Front Pumps, Elegant Round Toe Chunky Heeled Pumps",https://us.shein.com/Women-Black-Lace-up-Front-Pumps-Elegant-Round-Toe-Chunky-Heeled-Pumps-p-9454227.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,18.06,30.9,0.0,Black,N/A,1000+, sx2112302722245573,//img.ltwebstatic.com/images3_pi/2021/12/30/164082954638040f60997bf091839e51fc4a2aade0_thumbnail_900x.webp
"Women's Black Open Toe High Heel Sandals, With Square Toe, Thin Heel, Perfect For Party, Simple And Comfortable, Make Your Legs Look Longer And Slimmer",https://us.shein.com/Women-s-Black-Open-Toe-High-Heel-Sandals-With-Square-Toe-Thin-Heel-Perfect-For-Party-Simple-And-Comfortable-Make-Your-Legs-Look-Longer-And-Slimmer-p-18801210.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.7,24.8,0.0,Black,N/A,1000+, sx2305088978810900,//img.ltwebstatic.com/images3_pi/2023/07/03/1688387632bcb75e7aad8b9784ca1a34ef6495fe2a_thumbnail_900x.webp
"Women's Elegant High-Heeled Shoes, Green And White, With Bow, Autumn New, Fashionable And Simple Color Block High-Heeled Shoes, Women's Shoes, High-Heeled Fine Heels, Party Shoes, Dress Shoes, Pointed, Elegant And Fashionable",https://us.shein.com/Women-s-Elegant-High-Heeled-Shoes-Green-And-White-With-Bow-Autumn-New-Fashionable-And-Simple-Color-Block-High-Heeled-Shoes-Women-s-Shoes-High-Heeled-Fine-Heels-Party-Shoes-Dress-Shoes-Pointed-Elegant-And-Fashionable-p-30545763.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,20.7,25.4,0.0,Multicolor,N/A,100+, sx2309054218633199,//img.ltwebstatic.com/images3_pi/2024/02/26/12/170892062599e8b60b8b55868d62b784400e5b0559_thumbnail_900x.webp
Women's Summer Fashion Square Toe Fish Mouth Chunky Heel/Mid-Heel Slip-On Slippers With Toe Loop,https://us.shein.com/Women-s-Summer-Fashion-Square-Toe-Fish-Mouth-Chunky-Heel-Mid-Heel-Slip-On-Slippers-With-Toe-Loop-p-29266407.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,13.8,17.4,0.0,N/A,N/A,29, sx2401143182385798,//img.ltwebstatic.com/images3_spmp/2024/01/14/0b/17051995889679cb1eade67e914cfaab3ab76897fc_thumbnail_900x.webp
"Women Minimalist Chunky Heeled Mule Sandals, Elegant Summer Heeled Sandals",https://us.shein.com/Women-Minimalist-Chunky-Heeled-Mule-Sandals-Elegant-Summer-Heeled-Sandals-p-10627708.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.5,18.3,0.0,Black,N/A,1000+, sx2205152470244521,//img.ltwebstatic.com/images3_pi/2022/05/19/165294322745e7dff2b2adb8341017a3433cb792fd_thumbnail_900x.webp
Bow Decor Slide Sandals,https://us.shein.com/Bow-Decor-Slide-Sandals-p-10951213.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,8.39,16.1,0.0,White,N/A,1000+, sx2206291491047790,//img.ltwebstatic.com/images3_pi/2022/06/30/1656569612b3db0b47cc88500fcb9bb715a66913f3_thumbnail_900x.webp
"Summer New Fashion Going Out Ladies Sandals Fashion Beige Cross Strap Slippers Beach Hawaiian Style Women Shoes, Beige Women's Flat Sandals",https://us.shein.com/Summer-New-Fashion-Going-Out-Ladies-Sandals-Fashion-Beige-Cross-Strap-Slippers-Beach-Hawaiian-Style-Women-Shoes-Beige-Women-s-Flat-Sandals-p-18565093.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,6.36,9.8,0.0,Beige,N/A,100+, sx2306284886860511,//img.ltwebstatic.com/images3_spmp/2023/06/28/1687883535e4e8136baadf858c06899f046e0d023a_thumbnail_900x.webp
"Women's Purple Blade-like Running Shoes With Letter Print Shock Absorption, Lightweight, Anti-slip And Front Lace-up Design, Suitable For Daily Gym And Sports",https://us.shein.com/Women-s-Purple-Blade-like-Running-Shoes-With-Letter-Print-Shock-Absorption-Lightweight-Anti-slip-And-Front-Lace-up-Design-Suitable-For-Daily-Gym-And-Sports-p-25940971.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,12.26,19.4,0.0,Purple,N/A,500+, sx2311039601170261,//img.ltwebstatic.com/images3_pi/2024/03/20/ae/1710925269dee51fea50c85ce8c60e689b26bf8c8c_thumbnail_900x.webp
Women's Fashionable Casual Vintage Woven Simple Brown Slingback High-Heeled Sandals,https://us.shein.com/Women-s-Fashionable-Casual-Vintage-Woven-Simple-Brown-Slingback-High-Heeled-Sandals-p-30993083.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.6,27.2,0.0,Brown,N/A,14, sx2403029431158993,//img.ltwebstatic.com/images3_pi/2024/03/04/68/1709562897ebacd9980fc1a6b9fa3da2353bc564b3_thumbnail_900x.webp
"Spring/summer Women's Mules With Fabric Strap, Pointed Toe And Stiletto Heel, Perfect For Summer",https://us.shein.com/Spring-summer-Women-s-Mules-With-Fabric-Strap-Pointed-Toe-And-Stiletto-Heel-Perfect-For-Summer-p-19900102.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,13.6,17.2,0.0,Apricot,N/A,1000+, sx2303027208586018,//img.ltwebstatic.com/images3_pi/2023/07/19/16897573466151f713dc73b103eda2c8af838f700d_thumbnail_900x.webp
"Wide Fit Elegant Ankle Strap Sandals For Women, Cross Strap Chunky Heeled Sandals",https://us.shein.com/Wide-Fit-Elegant-Ankle-Strap-Sandals-For-Women-Cross-Strap-Chunky-Heeled-Sandals-p-14512841.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.0,26.4,0.0,Black,N/A,100+, sx2303301131160050,//img.ltwebstatic.com/images3_pi/2023/04/06/1680714786b8faf52106da04da165729625c0dc991_thumbnail_900x.webp
"Women's Fashionable Closed Toe Mule Slippers, Flat Sole",https://us.shein.com/Women-s-Fashionable-Closed-Toe-Mule-Slippers-Flat-Sole-p-30935809.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,17.9,21.7,0.0,Multicolor,N/A,1000+, sx2205063478361366,//img.ltwebstatic.com/images3_pi/2024/03/04/72/1709542816131e64ecf26bab7f6257b9b42beb7cfc_thumbnail_900x.webp
"Simple & Versatile Pure White Cool One Word-Belt Sandals For Women, Holiday & Casual Style, Ladies' Wedge & Thick Platform Woven Sandals",https://us.shein.com/Simple-Versatile-Pure-White-Cool-One-Word-Belt-Sandals-For-Women-Holiday-Casual-Style-Ladies-Wedge-Thick-Platform-Woven-Sandals-p-30712507.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.0,26.5,0.0,White,N/A,39, sx2402258399818123,//img.ltwebstatic.com/images3_pi/2024/02/28/9d/1709084652b8bd33f2ffd7b862437552dd5d3b31fc_thumbnail_900x.webp
"Simple Soft Sole Pillow Slides, Casual Open Toe Quick-Drying Shoes, Comfortable Indoor Home Slides",https://us.shein.com/Simple-Soft-Sole-Pillow-Slides-Casual-Open-Toe-Quick-Drying-Shoes-Comfortable-Indoor-Home-Slides-p-30093893.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,1.41,7.5,0.0,White,N/A,57, sx2402179969936686,//img.ltwebstatic.com/images3_spmp/2024/02/17/50/170814994450bbe601f3d923892d80b40313efbd3e_thumbnail_900x.webp
"Women's Thick Heel Platform Wedge Sandals, Summer 2023 New Arrivals, Outdoor Beach Roman Style Slippers",https://us.shein.com/Women-s-Thick-Heel-Platform-Wedge-Sandals-Summer-2023-New-Arrivals-Outdoor-Beach-Roman-Style-Slippers-p-21185605.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,20.5,25.8,0.0,Black,N/A,1000+, sx2306307548365151,//sheinsz.ltwebstatic.com/she_dist/images/bg-grey-ba96515e9b.png
"Women'S Fashionable And Sexy High Heel Pointed Toe Single Shoes, All-Match Style",https://us.shein.com/Women-S-Fashionable-And-Sexy-High-Heel-Pointed-Toe-Single-Shoes-All-Match-Style-p-28616808.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.8,26.8,0.0,Black,N/A,25, sx2312281498992444,//img.ltwebstatic.com/images3_pi/2024/01/03/67/1704284000d7fea972f17e2a39c848ab5b22b4b54d_thumbnail_900x.webp
Women Minimalist Espadrille Apricot Wedge Slide Sandals,https://us.shein.com/Women-Minimalist-Espadrille-Apricot-Wedge-Slide-Sandals-p-10018769.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,14.94,26.2,0.0,Apricot,N/A,1000+, sx2203065230433424,//img.ltwebstatic.com/images3_pi/2022/03/07/16466401107f274d2e79d88bc18388ff5df166333b_thumbnail_900x.webp
Women Minimalist Faux Suede Knitted Point Toe Ballet Flats,https://us.shein.com/Women-Minimalist-Faux-Suede-Knitted-Point-Toe-Ballet-Flats-p-11224978.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,10.1,12.3,0.0,Black,N/A,1000+, sx2208021111536341,//img.ltwebstatic.com/images3_pi/2022/08/08/16599221816387211ba0cb7af85cc2d88676d49ca2_thumbnail_900x.webp
"Women Crocodile Embossed Sculptural Heeled Mule Sandals, Elegant Outdoor Heeled Sandals",https://us.shein.com/Women-Crocodile-Embossed-Sculptural-Heeled-Mule-Sandals-Elegant-Outdoor-Heeled-Sandals-p-14104443.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,19.7,24.8,0.0,Rust Brown,N/A,1000+, sx2204199568852575,//img.ltwebstatic.com/images3_pi/2023/03/22/16794759465ce4a631e35b4b06e276af14f10f9029_thumbnail_900x.webp
"Women's Sports Shoes, Beige Casual Flat Shoes, Comfortable Chunky Sneakers, Fashionable Student Shoes",https://us.shein.com/Women-s-Sports-Shoes-Beige-Casual-Flat-Shoes-Comfortable-Chunky-Sneakers-Fashionable-Student-Shoes-p-26529967.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,9.97,18.5,0.0,Multicolor,N/A,1000+, sx2309239977137343,//img.ltwebstatic.com/images3_pi/2023/11/15/8c/170002689174731aa8710590215962d11061c08e64_thumbnail_900x.webp
"2023 New Arrival Stiletto Pointed Toe High-Heeled Shoes For Women, Comfortable, Suitable For Work And Commute, Large Size, Versatile, White, Sexy, Shallow Mouth",https://us.shein.com/2023-New-Arrival-Stiletto-Pointed-Toe-High-Heeled-Shoes-For-Women-Comfortable-Suitable-For-Work-And-Commute-Large-Size-Versatile-White-Sexy-Shallow-Mouth-p-31404788.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,16.2,19.9,0.0,White,N/A,100+, sx2311139818426292,//img.ltwebstatic.com/images3_spmp/2024/03/08/82/170988855179a41e2d36d2f095f31e78dcd8e34bd4_thumbnail_900x.webp
"Women Bow Decor Point Toe Chunky Heeled Ankle Strap Pumps, Fashion Outdoor Pumps",https://us.shein.com/Women-Bow-Decor-Point-Toe-Chunky-Heeled-Ankle-Strap-Pumps-Fashion-Outdoor-Pumps-p-12450006.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,21.3,26.3,0.0,White,N/A,1000+, sx2212115529291926,//img.ltwebstatic.com/images3_pi/2022/12/12/16708097084fa61d6859b8719b4e0dcb52de37bbb7_thumbnail_900x.webp
"Women Point Toe Chunky Heeled Pumps, Beige Elegant Color Block Heeled Court Pumps",https://us.shein.com/Women-Point-Toe-Chunky-Heeled-Pumps-Beige-Elegant-Color-Block-Heeled-Court-Pumps-p-12613231.html?src_identifier=st%3D2%60sc%3Dshoes%60sr%3D0%60ps%3D1&src_module=search&src_tab_page_id=page_search1715957484388&mallCode=1&pageListType=4,10.81,21.5,0.0,Apricot,N/A,500+, sx2212157977777250,//img.ltwebstatic.com/images3_pi/2022/12/27/1672120544a98630f8025be8b6d9c6539bb315872f_thumbnail_900x.webp
